movie_id,rating_count,avg_rating,rating_std,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western,year,popularity_score
195,301,3.9335548172757475,0.9706889243307472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1984.0,2.0308747855917666
196,251,3.9163346613545817,0.8972023804882513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,1.686106346483705
197,239,4.104602510460251,0.9175802514269781,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1967.0,1.6826758147512864
198,127,4.0078740157480315,0.877370376553023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,0.8730703259005146
199,165,4.175757575757576,0.8333850686084154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1957.0,1.1818181818181819
200,206,3.825242718446602,1.0114195237365653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980.0,1.3516295025728988
201,89,3.5168539325842696,1.1785233398252104,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987.0,0.5368782161234992
202,280,3.7642857142857142,0.936023115587145,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993.0,1.8078902229845626
203,182,3.868131868131868,0.9068041289997949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992.0,1.2075471698113207
204,350,3.834285714285714,0.9121726502814084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1985.0,2.30188679245283
205,136,3.9926470588235294,0.9622221467493819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1970.0,0.9313893653516295
206,50,3.38,1.122860777893062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1988.0,0.28987993138936535
207,66,3.8181818181818183,1.0062740246013573,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1990.0,0.4322469982847341
208,200,3.945,0.9033577787244151,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1974.0,1.353344768439108
209,191,3.905759162303665,1.0060440110741882,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1984.0,1.2795883361921099
210,331,3.930513595166163,0.8762900666304608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,2.2315608919382504
211,206,3.912621359223301,0.9171195216041429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1970.0,1.3825042881646654
212,92,3.4565217391304346,1.2440013734335809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988.0,0.5454545454545454
213,134,3.985074626865672,0.9093092034460359,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1986.0,0.9159519725557461
214,114,3.3508771929824563,1.159664706961707,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1982.0,0.6552315608919382
215,212,3.69811320754717,1.0273032042095633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,1.3447684391080617
216,290,3.910344827586207,0.8875707789257776,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1989.0,1.9451114922813035
217,120,3.158333333333333,1.0768443887280155,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1992.0,0.6500857632933105
218,171,3.456140350877193,0.9088488278863897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991.0,1.0137221269296741
219,111,3.171171171171171,1.3133847589261591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1984.0,0.6037735849056604
220,66,3.3636363636363638,1.1453768427413362,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,0.38078902229845624
221,74,3.72972972972973,1.1140115994735287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,0.4734133790737564
222,365,3.66027397260274,0.9285963243110591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996.0,2.2915951972555746
223,136,4.198529411764706,0.7964723420942705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996.0,0.9794168096054888
224,44,3.7045454545454546,1.069221526300532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,0.27958833619210977
225,109,2.908256880733945,1.0761839681956293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.5437392795883362
226,166,3.355421686746988,1.0031167202454188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,0.9554030874785592
227,161,3.279503105590062,1.0500665462497105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1991.0,0.9056603773584906
228,244,3.8155737704918034,0.9616104882752854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1982.0,1.5969125214408233
229,171,3.111111111111111,0.9606642582054689,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984.0,0.9125214408233276
230,199,3.4472361809045227,1.0327857295338543,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1986.0,1.1766723842195541
231,142,2.683098591549296,0.9847757300206571,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,0.6535162950257289
232,101,3.207920792079208,0.8867562425285579,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1988.0,0.5557461406518011
233,124,3.2903225806451615,0.9940816209343503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,0.6998284734133791
234,280,3.775,0.9852405415588534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1975.0,1.8130360205831904
235,217,2.847926267281106,1.1666300923240818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1996.0,1.0600343053173242
236,45,3.6222222222222222,1.0721450226041949,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,0.27958833619210977
237,384,3.7109375,0.937907874720189,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,2.444253859348199
238,256,3.875,1.013632566757874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987.0,1.7015437392795882
239,150,3.513333333333333,0.8954520935826584,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1992.0,0.9039451114922813
240,156,2.7884615384615383,1.2598495321555094,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.7461406518010292
241,128,3.546875,1.056359630661518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1992.0,0.7787307032590052
242,117,3.9914529914529915,0.9956433243067837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.8010291595197255
243,132,2.4393939393939394,1.154199605407702,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.5523156089193825
244,48,3.1666666666666665,1.0585685503955446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997.0,0.2607204116638079
245,240,3.1083333333333334,0.9835112006120865,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1997.0,1.2795883361921099
246,124,3.935483870967742,1.018063964351011,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997.0,0.8370497427101201
247,5,1.8,1.7888543819998317,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.015437392795883362
248,160,3.675,0.9420304579193813,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,1.0085763293310464
249,130,3.246153846153846,1.1348020929225375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.7238421955403087
250,197,3.4771573604060912,1.1092082304872932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997.0,1.1749571183533447
251,46,4.260869565217392,0.9985496729133522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.3361921097770154
252,158,2.9430379746835444,1.048162911476359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997.0,0.7975986277873071
253,26,3.6923076923076925,1.378962820941327,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997.0,0.1646655231560892
254,62,2.4516129032258065,1.0815504862266057,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.2607204116638079
255,172,3.36046511627907,1.0913031075096509,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,0.9914236706689536
256,16,3.5625,1.0935416468216166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,0.09777015437392796
257,303,3.745874587458746,0.9232686378281769,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1997.0,1.946826758147513
258,509,3.8035363457760316,0.9944270246912175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1997.0,3.3207547169811322
259,162,2.685185185185185,1.1392065573899566,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.7461406518010292
260,127,2.574803149606299,1.2118442264566638,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1997.0,0.5608919382504288
261,43,2.558139534883721,1.33277950845655,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.18867924528301888
262,66,3.712121212121212,1.1336143899411233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.4202401372212693
263,19,2.1578947368421053,1.5004872502970807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.07032590051457976
264,101,2.742574257425743,0.9127263045024469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997.0,0.4751286449399657
265,227,3.8634361233480177,0.8893831008655715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990.0,1.504288164665523
266,35,2.7142857142857144,1.4052721857228894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.16295025728987994
267,9,3.4444444444444446,1.130388330520878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.05317324185248713
268,255,3.792156862745098,1.0684898345226819,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997.0,1.6586620926243567
269,315,3.926984126984127,0.9465334589538921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,2.1217838765008574
270,136,3.5955882352941178,0.9457795254050395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1997.0,0.8387650085763293
271,211,3.2322274881516586,1.174370861112996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1997.0,1.169811320754717
272,198,4.262626262626263,0.8258004403156705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,1.4476843910806176
273,223,3.569506726457399,1.0060014636044872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1995.0,1.365351629502573
274,190,3.5,0.9636241116594316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,1.1406518010291595
275,268,4.0111940298507465,0.9014478946565374,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995.0,1.8439108061749572
276,298,3.697986577181208,1.1703675671529283,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995.0,1.8902229845626073
277,71,3.464788732394366,1.0800924023367229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.4219554030874786
278,60,3.2333333333333334,1.1551897146513028,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,0.33276157804459694
279,28,3.2857142857142856,1.117442279796701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.15780445969125215
280,85,3.1882352941176473,1.0745333167191677,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,0.4648370497427101
281,146,3.143835616438356,0.894347969211685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994.0,0.7873070325900514
282,232,3.685344827586207,0.953531082661093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,1.4665523156089193
283,177,3.7175141242937855,0.9824473910697841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,1.1286449399656946
284,193,3.160621761658031,1.0358690126647112,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996.0,1.0463121783876501
285,162,4.265432098765432,0.8690196509549587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,1.1852487135506002
286,481,3.656964656964657,1.1694008155881659,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1996.0,3.0171526586620927
287,78,3.58974358974359,0.9036132007207601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,0.48027444253859347
288,478,3.4414225941422596,1.1139103621182211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1996.0,2.8216123499142367
289,259,2.9806949806949805,1.2340509250725367,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996.0,1.3241852487135506
290,96,3.1145833333333335,0.9388659639403347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.5128644939965694
291,127,3.37007874015748,0.9495458363544557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997.0,0.7341337907375644
292,114,3.6666666666666665,0.9836420194455291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.7169811320754716
293,147,3.802721088435374,0.8162682860593107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.9588336192109777
294,485,3.156701030927835,1.09854404175367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,2.6260720411663807
295,77,3.4025974025974026,1.003411814756616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,0.44939965694682676
296,6,3.3333333333333335,0.816496580927726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.03430531732418525
297,50,3.96,0.7273098320775917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.33962264150943394
298,194,3.768041237113402,0.9618684743878753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997.0,1.2538593481989708
299,73,2.9315068493150687,1.194068292334233,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1997.0,0.3670668953687822
300,431,3.6310904872389793,0.9980718474755464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,2.6843910806174955
301,230,3.3043478260869565,1.0992169745283795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,1.3036020583190395
302,297,4.161616161616162,0.8547214344736717,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1997.0,2.1200686106346485
303,134,3.6865671641791047,0.9688215494626322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.8473413379073756
304,149,3.5369127516778525,0.9481382178639008,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.9039451114922813
305,87,3.6436781609195403,1.011296790037803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.5437392795883362
306,96,3.9479166666666665,0.9218949782253902,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997.0,0.6500857632933105
307,188,3.515957446808511,0.9782449844064833,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997.0,1.1337907375643224
308,30,2.966666666666667,1.2726115785600325,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1997.0,0.15265866209262435
309,28,2.857142857142857,1.3530291315000689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.137221269296741
310,145,3.6,0.8850612031567836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.8953687821612349
311,75,3.68,0.9028483455902964,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1997.0,0.4734133790737564
312,80,3.1625,1.095950544019532,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1997.0,0.4339622641509434
313,350,4.2457142857142856,0.9468218160621696,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997.0,2.5488850771869638
314,5,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.008576329331046312
315,160,4.1,0.8556140904041456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1998.0,1.1252144082332762
316,112,4.196428571428571,0.8035875159264829,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.8061749571183533
317,102,3.911764705882353,0.8571532572794459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.6843910806174958
318,298,4.466442953020135,0.8291093544584514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1993.0,2.2830188679245285
319,168,3.2738095238095237,1.1197860197236944,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1996.0,0.9433962264150944
320,20,4.05,1.3168942730211068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.13893653516295026
321,169,3.1301775147928996,1.038359783374482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.9073756432246999
322,218,3.0871559633027523,0.9774980681613678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997.0,1.1543739279588336
323,240,2.933333333333333,1.1033106007509526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,1.2075471698113207
324,125,3.136,1.3034940637354466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,0.6723842195540308
325,128,2.546875,1.2972373734785803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997.0,0.5591766723842195
326,175,3.36,1.1554966091655583,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997.0,1.0085763293310464
327,175,3.3771428571428572,1.075079712170463,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1997.0,1.0137221269296741
328,295,3.4237288135593222,1.0169212879075786,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1997.0,1.7324185248713553
329,45,3.3333333333333335,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1998.0,0.25728987993138935
330,41,3.024390243902439,1.1723439102509294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.21269296740994853
331,113,3.5398230088495577,0.9357521633699708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,0.6861063464837049
332,143,3.4615384615384617,0.95511396539396,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1997.0,0.8490566037735849
333,251,3.593625498007968,1.0402880385678048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1997.0,1.5471698113207548
334,64,3.359375,1.159737073377013,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,0.3687821612349914
335,21,2.761904761904762,1.1359912809859898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.09948542024013722
336,43,2.627906976744186,1.2154414407541594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,0.19382504288164662
337,18,3.0,1.283377895839496,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1997.0,0.09262435677530018
338,91,2.659340659340659,1.1852780285165185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.41509433962264153
339,47,3.25531914893617,1.1125389119991729,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.2624356775300172
340,189,3.5873015873015874,1.1755703093300367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,1.16295025728988
341,11,3.090909090909091,1.5782614139961386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.058319039451114926
342,52,2.923076923076923,1.2020595699270031,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,0.2607204116638079
343,124,3.096774193548387,1.1506050358819508,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1997.0,0.6586620926243568
344,55,3.6545454545454548,1.125761994091143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.34476843910806176
345,65,3.4,1.183215956619923,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.379073756432247
346,126,3.642857142857143,1.0841718366700783,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.7873070325900514
347,137,3.510948905109489,1.0718098240083003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1998.0,0.8250428816466552
348,27,3.2962962962962963,0.9533267586887031,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1998.0,0.15265866209262435
349,31,2.903225806451613,1.1359236684941296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998.0,0.15437392795883362
350,41,3.1463414634146343,1.2157502952859216,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1998.0,0.22126929674099485
351,20,2.7,1.1742858972247996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998.0,0.09262435677530018
352,26,2.1153846153846154,1.5053749852292104,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1997.0,0.09433962264150944
353,14,2.4285714285714284,1.3985864135061359,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1998.0,0.058319039451114926
354,72,3.486111111111111,0.9785452778077643,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1998.0,0.4305317324185249
355,41,2.926829268292683,1.0097089655549027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998.0,0.2058319039451115
356,97,3.381443298969072,0.883214995639418,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1994.0,0.5626072041166381
357,264,4.291666666666667,0.8421899451284959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1975.0,1.9433962264150944
358,143,2.6153846153846154,1.1378449913185402,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997.0,0.6415094339622641
359,18,3.5,1.3394467690277294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,0.10806174957118353
360,10,3.2,1.4757295747452437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.0548885077186964
361,10,3.5,1.7159383568311668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997.0,0.060034305317324184
362,28,2.8214285714285716,1.3622848842368125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1998.0,0.13550600343053174
363,47,2.723404255319149,1.0363423905333031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.2195540308747856
364,37,2.675675675675676,1.1068989227681203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.169811320754717
365,48,3.2083333333333335,1.1290804643759722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.2641509433962264
366,47,3.3404255319148937,1.0059949810722941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.2692967409948542
367,170,3.458823529411765,0.9173274944028821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,1.0085763293310464
368,31,1.903225806451613,1.106189818240294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.10120068610634649
369,55,2.6363636363636362,1.2377344351622974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.24871355060034306
370,39,2.8205128205128207,1.1669076288657099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996.0,0.18867924528301888
371,67,3.1641791044776117,1.297982291112483,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,0.36363636363636365
372,34,3.5294117647058822,0.9919461775980273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.2058319039451115
373,39,2.8974358974358974,0.9677666039547419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0.19382504288164665
374,11,2.272727272727273,1.1908743922772955,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.042881646655231566
375,23,1.9565217391304348,1.1472600113299678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.07718696397941681
376,24,2.8333333333333335,0.7613869876268811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.11663807890222985
377,13,2.1538461538461537,1.0681880176381127,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.048027444253859346
378,101,3.722772277227723,1.087371251056309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,0.6449399656946827
379,43,2.9767441860465116,1.204917940162282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995.0,0.2195540308747856
380,116,3.336206896551724,0.9504595274620208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994.0,0.6638078902229846
381,100,3.55,1.0187633620614691,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994.0,0.6089193825042881
382,111,3.5945945945945947,1.030254852657856,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,0.6843910806174958
383,31,2.064516129032258,0.892019576428221,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.1097770154373928
384,69,2.782608695652174,1.01270698998789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.3293310463121784
385,208,3.5625,1.0749396118304158,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994.0,1.2710120068610635
386,87,2.8160919540229883,0.9465818019195209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.42024013722126924
387,65,3.3846153846153846,1.0107594250782996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.37735849056603776
388,28,2.392857142857143,0.9940297973880048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.11492281303602059
389,27,3.4444444444444446,1.0500305245868344,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.1595197255574614
390,10,3.2,1.3984117975602022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.0548885077186964
